year,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2013,12,Connecticut,12013,0,5120,4206,162,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21633
2013,12,Delaware,98,0,1618,1871,97,53,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3752
2013,12,Florida,12672,0,44668,38782,1742,1890,91,19,9,0,1841,1045,1,0,0,0,0,0,0,0,0,0,0,0,102760
2013,12,Georgia,12437,0,16043,22996,347,649,0,12,18,0,1595,1764,2,0,0,0,0,0,0,0,0,0,0,0,55863
2013,12,Hawaii,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
2013,12,Idaho,2236,0,3677,6904,140,200,0,0,2,0,290,522,0,0,0,0,0,0,0,0,0,0,0,0,13971
2013,12,Illinois,47020,0,23671,19326,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91077
2013,12,Indiana,9562,0,20168,21557,841,778,1,2,4,0,4,441,1,0,0,0,0,0,0,0,0,0,0,0,53359
2013,12,Iowa,6619,0,217,5671,17,6,0,0,1,0,2,105,0,0,0,0,0,0,0,0,0,0,0,0,12638
2013,12,Kansas,1816,0,6785,11288,270,402,3,2,2,1,421,435,1,0,0,0,0,0,0,0,0,0,0,0,21426
2013,12,Kentucky,197781,0,11500,17782,251,599,0,8,5,1,1458,1824,1,0,0,0,0,0,0,0,0,0,0,0,231210
2013,12,Louisiana,0,0,14000,25519,522,718,0,2,4,1,956,1101,1,0,0,0,0,0,0,0,0,0,0,0,42824
2013,12,Maine,0,0,2798,4518,114,146,0,16,47,0,64,109,0,0,0,0,0,0,0,0,0,0,0,0,7812
2013,12,Maryland,2582,0,10340,8061,52,0,0,0,7,8,0,142,11,0,0,0,0,0,0,10,41,0,2,0,21256
2013,12,Massachusetts,7829,0,5005,3082,345,140,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16407
2013,12,Michigan,10790,0,9884,16140,361,223,0,1,2,0,9,236,1,0,0,0,0,0,0,0,0,0,0,0,37647
2013,12,Minnesota,16414,0,8191,12738,452,335,0,1,3,0,173,372,0,0,0,0,0,0,0,0,0,0,0,0,38679
2013,12,Mississippi,657,0,8172,17156,192,429,0,49,29,0,1078,1605,0,0,0,0,0,0,0,0,0,0,0,0,29367
2013,12,Missouri,3323,0,20002,24195,813,861,0,6,10,0,874,1135,4,0,0,0,0,0,0,0,0,0,0,0,51223
2013,12,Montana,687,0,3282,6369,81,228,6,0,9,0,393,707,1,0,0,0,0,0,0,0,0,0,0,0,11763
2013,12,Nebraska,3976,0,157,4419,13,5,0,0,1,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,8665
2013,12,Nevada,1928,0,5141,4866,222,342,0,0,0,0,246,151,1,0,0,0,0,0,0,0,0,0,0,0,12897
2013,12,New Hampshire,2431,0,4472,3985,74,3,13,0,0,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,10993
2013,12,New Jersey,0,0,4332,4632,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9118
2013,12,New Mexico,717,0,5833,6878,249,268,0,4,5,0,393,549,0,0,0,0,0,0,0,0,0,0,0,0,14896
2013,12,New York,2828,0,8013,20786,689,154,0,0,2,0,4,12,0,0,0,0,0,0,93,66,6,0,4,0,32657
2013,12,North Carolina,24231,0,1171,28667,472,221,0,9,11,1,1676,2597,5,0,0,0,0,0,0,0,0,0,0,0,59061
2013,12,North Dakota,482,0,1823,4293,67,99,0,0,1,0,59,125,0,0,0,0,0,0,0,0,0,0,0,0,6949
2013,12,Ohio,0,0,31976,30852,1252,1345,0,6,2,0,982,879,7,0,0,0,0,0,0,0,0,0,0,0,67301
2013,12,Oklahoma,0,0,14536,19621,811,1027,0,3,2,0,1507,1668,1,0,0,0,0,0,0,0,0,0,0,0,39176
2013,12,Oregon,44,0,12103,14426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26573
2013,12,Pennsylvania,18894,0,20,68271,252,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87441
2013,12,Rhode Island,0,0,846,904,36,180,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1969
2013,12,South Carolina,4912,0,10335,13522,411,344,0,4,5,0,891,884,1,0,0,0,0,0,0,0,0,0,0,0,31309
2013,12,South Dakota,1,0,2749,5832,83,197,0,0,0,0,91,165,0,0,0,0,0,0,0,0,0,0,0,0,9118
2013,12,Tennessee,9866,0,24107,29742,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64784
2013,12,Texas,15969,0,56566,78068,2290,2861,0,35,29,0,5185,5050,21,0,0,0,0,0,0,0,0,0,0,0,166074
2013,12,Utah,11736,0,4493,7958,126,163,0,1,0,0,204,297,0,0,0,0,0,0,0,0,0,0,0,0,24978
2013,12,Vermont,0,0,1140,1629,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873
2013,12,Virginia,0,0,22960,27395,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51344
2013,12,Washington,9698,0,17123,16363,1167,529,12,2,4,0,1084,1009,7,0,0,0,0,0,0,0,0,0,0,0,46998
2013,12,West Virginia,568,0,9064,13497,297,468,1,4,2,0,821,1542,1,0,0,0,0,0,0,0,0,0,0,0,26265
2013,12,Wisconsin,3929,0,12457,14499,517,28,0,0,2,0,87,192,3,0,0,0,0,0,0,0,0,0,0,0,31714
2013,12,Wyoming,582,0,2439,3363,67,122,0,1,2,0,123,186,0,0,0,0,0,0,0,0,0,0,0,0,6885
2013,11,Alabama,15409,0,14646,22547,508,808,0,4,8,0,2278,2999,6,0,0,0,0,0,0,0,0,0,0,0,59213
2013,11,Alaska,253,0,2472,3482,168,182,0,6,2,0,142,160,1,0,0,0,0,0,0,0,0,0,0,0,6868
2013,11,Arizona,3580,0,10029,10055,526,534,0,5,3,0,1310,794,3,0,0,0,0,0,0,0,0,0,0,0,26839
2013,11,Arkansas,2971,0,4547,12292,98,369,0,6,15,0,1061,3033,1,0,0,0,0,0,0,0,0,0,0,0,24393
2013,11,California,33427,0,31163,43714,84,0,0,0,0,0,435,314,3,0,0,0,0,0,0,0,0,0,0,0,109140
2013,11,Colorado,4029,0,15843,16429,643,962,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37908
2013,11,Connecticut,13763,0,4856,3780,78,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22530
2013,11,Delaware,80,0,1335,1809,60,51,8,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,3354
2013,11,Florida,11371,0,37545,30492,1571,1622,231,18,9,0,2174,1304,5,0,0,0,0,0,0,0,0,0,0,0,86342
2013,11,Georgia,10446,0,11071,16419,310,493,0,14,19,0,1910,2376,1,0,0,0,0,0,0,0,0,0,0,0,43059
2013,11,Hawaii,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103
2013,11,Idaho,1670,0,2493,5285,82,182,0,1,3,0,376,610,1,0,0,0,0,0,0,0,0,0,0,0,10703
2013,11,Illinois,51259,0,20356,18330,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90868
2013,11,Indiana,11046,0,17093,21064,744,723,0,1,11,0,6,838,0,0,0,0,0,0,0,0,0,0,0,0,51526
2013,11,Iowa,6490,0,196,5246,22,10,0,0,0,0,2,109,1,0,0,0,0,0,0,0,0,0,0,0,12076
2013,11,Kansas,1338,0,5534,10120,236,368,3,2,2,0,465,601,1,0,0,0,0,0,0,0,0,0,0,0,18670
2013,11,Kentucky,179357,0,8074,15492,208,625,0,7,6,0,1715,3211,1,0,0,0,0,0,0,0,0,0,0,0,208696
2013,11,Louisiana,0,0,9894,20151,426,608,0,2,3,0,1059,1620,2,0,0,0,0,0,0,0,0,0,0,0,33765
2013,11,Maine,0,0,2363,5048,106,140,0,12,37,0,76,221,1,0,0,0,0,0,0,0,0,0,0,0,8004
2013,11,Maryland,2306,0,7478,8311,45,2,0,0,12,10,0,224,12,0,0,0,0,0,0,10,2,0,0,1,18413
2013,11,Massachusetts,9537,0,4918,3583,301,162,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18506
2013,11,Michigan,12196,0,8496,18252,257,208,0,0,3,0,8,576,0,0,0,0,0,0,0,0,0,0,0,0,39996
2013,11,Minnesota,14604,0,7482,14683,326,301,0,2,3,0,189,702,0,0,0,0,0,0,0,0,0,0,0,0,38292
2013,11,Mississippi,595,0,5937,14525,166,373,8,35,31,0,1132,2497,2,0,0,0,0,0,0,0,0,0,0,0,25301
2013,11,Missouri,3222,0,15610,23535,617,904,0,3,20,1,1084,2441,7,0,0,0,0,0,0,0,0,0,0,0,47444
2013,11,Montana,699,0,2506,5461,80,222,14,3,6,0,417,1137,3,0,0,0,0,0,0,0,0,0,0,0,10548
2013,11,Nebraska,2946,0,100,3706,11,2,0,0,0,0,7,96,0,0,0,0,0,0,0,0,0,0,0,0,6868
2013,11,Nevada,1403,0,4165,3962,199,303,0,0,0,0,305,166,0,0,0,0,0,0,0,0,0,0,0,0,10503
2013,11,New Hampshire,2499,0,3898,3930,53,1,2,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,10397
2013,11,New Jersey,0,0,4849,5050,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10031
2013,11,New Mexico,701,0,4612,5718,210,261,0,5,6,0,436,693,0,0,0,0,0,0,0,0,0,0,0,0,12642
2013,11,New York,2131,0,7289,22304,530,133,67,1,1,0,5,36,0,0,0,0,0,0,83,56,5,0,2,0,32643
2013,11,North Carolina,21573,0,858,21936,380,224,0,3,15,1,1881,3396,5,0,0,0,0,0,0,0,0,0,0,0,50272
2013,11,North Dakota,1289,0,1499,4459,52,96,0,2,0,1,71,223,0,0,0,0,0,0,0,0,0,0,0,0,7692
2013,11,Ohio,0,0,26725,29854,962,1341,0,3,2,0,1263,1755,6,0,0,0,0,0,0,0,0,0,0,0,61911
2013,11,Oklahoma,0,0,12481,17046,769,929,0,4,3,0,1793,2847,4,0,0,0,0,0,0,0,0,0,0,0,35876
2013,11,Oregon,61,0,10276,12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22895
2013,11,Pennsylvania,18342,0,25,70428,184,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88985
2013,11,Rhode Island,0,0,865,904,23,121,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1925
2013,11,South Carolina,4849,0,7799,10468,310,295,0,5,7,0,1053,1133,3,0,0,0,0,0,0,0,0,0,0,0,25922
2013,11,South Dakota,1,0,2111,5697,81,147,0,0,2,0,103,274,0,0,0,0,0,0,0,0,0,0,0,0,8416
2013,11,Tennessee,8815,0,19267,24267,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53278
2013,11,Texas,16185,0,43195,57710,1701,2556,0,32,44,0,5970,6498,20,0,0,0,0,0,0,0,0,0,0,0,133911
2013,11,Utah,11516,0,3132,6023,103,114,0,0,0,0,240,364,0,0,0,0,0,0,0,0,0,0,0,0,21492
2013,11,Vermont,0,0,999,1905,46,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3007
2013,11,Virginia,0,0,19170,24822,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44918
2013,11,Washington,8822,0,13521,14411,901,536,5,0,6,1,1247,1329,5,0,0,0,0,0,0,0,0,0,0,0,40784
2013,11,West Virginia,400,0,6087,13313,187,453,0,2,4,0,1049,3423,1,0,0,0,0,0,0,0,0,0,0,0,24919
2013,11,Wisconsin,4959,0,10913,18644,389,30,0,1,4,1,117,645,1,0,0,0,0,0,0,0,0,0,0,0,35704
2013,11,Wyoming,342,0,1802,2772,66,108,0,1,2,0,159,240,2,0,0,0,0,0,0,0,0,0,0,0,5494
2013,10,Alabama,18118,0,12230,15479,461,740,0,5,10,0,2199,2275,3,0,0,0,0,0,0,0,0,0,0,0,51520
2013,10,Alaska,204,0,3039,4016,220,252,0,1,13,0,291,285,1,0,0,0,0,0,0,0,0,0,0,0,8322
2013,10,Arizona,4487,0,8719,7750,483,485,0,2,2,1,1318,898,3,0,0,0,0,0,0,0,0,0,0,0,24148
2013,10,Arkansas,2696,0,3948,8699,73,362,0,5,15,0,1055,2802,6,0,0,0,0,0,0,0,0,0,0,0,19661
2013,10,California,45148,0,30693,37814,132,0,0,0,0,0,436,369,3,0,0,0,0,0,0,0,0,0,0,0,114595
2013,10,Colorado,5462,0,13346,14105,548,901,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,34371
2013,10,Connecticut,12550,0,4324,3224,78,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20189
2013,10,Delaware,170,0,1336,1326,67,78,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2989
2013,10,Florida,15620,0,34006,23276,1372,1489,132,14,12,0,2157,1198,8,0,0,0,0,0,0,0,0,0,0,0,79284
2013,10,Georgia,11367,0,9429,12015,217,509,0,8,10,0,1780,2693,4,0,0,0,0,0,0,0,0,0,0,0,38032
2013,10,Hawaii,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325
2013,10,Idaho,2091,0,2190,4920,78,163,0,0,2,0,327,922,1,0,0,0,0,0,0,0,0,0,0,0,10694
2013,10,Illinois,69461,0,17090,14128,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101416
2013,10,Indiana,12492,0,14671,14624,620,570,0,0,11,0,6,656,0,0,0,0,0,0,0,0,0,0,0,0,43650
2013,10,Iowa,7659,0,212,3696,24,6,0,0,1,0,0,118,1,0,0,0,0,0,0,0,0,0,0,0,11717
2013,10,Kansas,1428,0,4983,7034,203,322,3,0,1,0,507,557,0,0,0,0,0,0,0,0,0,0,0,0,15038
2013,10,Kentucky,182023,0,6821,10102,146,580,0,3,7,0,1815,2804,4,0,0,0,0,0,0,0,0,0,0,0,204305
2013,10,Louisiana,0,0,8904,15354,397,560,0,5,14,0,1131,1826,2,0,0,0,0,0,0,1,0,0,0,0,28194
2013,10,Maine,0,0,2664,6369,88,178,0,11,26,0,105,266,0,0,0,0,0,0,0,0,0,0,0,0,9707
2013,10,Maryland,775,0,13453,5973,81,6,0,0,10,11,0,183,14,0,0,0,0,0,0,14,4,0,2,0,20526
2013,10,Massachusetts,11426,0,4844,3209,270,135,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19891
2013,10,Michigan,17310,0,8034,14119,251,205,0,0,3,0,5,392,0,0,0,0,0,0,0,1,0,0,0,0,40320
2013,10,Minnesota,16477,0,7769,17272,328,304,0,1,6,0,202,819,0,0,0,0,0,0,0,0,0,0,0,0,43178
2013,10,Mississippi,611,0,5495,8248,154,360,5,28,21,1,1215,1887,3,0,0,0,0,0,0,0,0,0,0,0,18028
2013,10,Missouri,3818,0,15300,18695,517,935,0,10,14,0,1087,2098,6,0,0,0,0,0,0,0,0,0,0,0,42480
2013,10,Montana,1092,0,2378,6121,85,235,11,0,12,1,483,1618,2,0,0,0,0,0,0,0,0,0,0,0,12038
2013,10,Nebraska,3499,0,74,2782,19,6,0,0,3,0,8,126,0,0,0,0,0,0,0,0,0,0,0,0,6517
2013,10,Nevada,1682,0,3873,3221,195,277,0,1,0,0,338,213,0,0,0,0,0,0,0,0,0,0,0,0,9800
2013,10,New Hampshire,3380,0,3877,3981,45,5,2,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,11318
2013,10,New Jersey,0,0,5067,4084,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9341
2013,10,New Mexico,844,0,4658,4803,230,238,0,6,11,0,441,786,1,0,0,0,0,0,0,0,0,0,0,0,12018
2013,10,New York,1748,0,7890,19394,516,141,482,1,1,0,28,33,0,0,0,0,0,0,77,86,4,0,1,0,30402
2013,10,North Carolina,18592,0,737,15688,322,220,0,4,16,0,1963,3301,7,0,0,0,0,0,0,0,0,0,0,0,40850
2013,10,North Dakota,1243,0,1406,5451,54,93,0,1,3,0,60,200,0,0,0,0,0,0,0,0,0,0,0,0,8511
2013,10,Ohio,0,0,23348,20561,847,1091,0,2,2,0,1247,1311,7,0,0,0,0,0,0,0,0,0,0,0,48416
2013,10,Oklahoma,0,0,9902,11757,536,823,0,7,5,0,1803,2431,4,0,0,0,0,0,0,0,0,0,0,0,27268
2013,10,Oregon,19,0,9127,10336,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19484
2013,10,Pennsylvania,20253,0,16,58745,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79205
2013,10,Rhode Island,0,0,863,837,23,132,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1862
2013,10,South Carolina,5627,0,6311,6978,241,263,9,3,6,0,1039,1226,1,0,0,0,0,0,0,0,0,0,0,0,21704
2013,10,South Dakota,1,0,1873,6055,64,124,0,0,1,0,100,316,0,0,0,0,0,0,0,0,0,0,0,0,8534
2013,10,Tennessee,9869,0,15858,16070,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42522
2013,10,Texas,26877,0,36720,44769,1455,2387,0,25,24,0,6201,6356,20,0,0,0,0,0,0,0,0,0,0,0,124834
2013,10,Utah,10647,0,2305,3902,72,116,0,5,0,0,269,495,1,0,0,0,0,0,0,0,0,0,0,0,17812
2013,10,Vermont,0,0,1040,1820,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2951
2013,10,Virginia,0,0,17306,18458,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36623
2013,10,Washington,10334,0,13581,12684,814,545,4,2,5,0,1426,1914,2,0,0,0,0,0,0,0,0,0,0,0,41311
2013,10,West Virginia,357,0,5791,9447,177,435,2,0,6,0,1066,2581,3,0,0,0,0,0,0,0,0,0,0,0,19865
2013,10,Wisconsin,6060,0,11776,17109,414,47,0,0,2,1,112,427,3,0,0,0,0,0,0,0,0,0,0,0,35951
2013,10,Wyoming,366,0,1445,2143,51,95,2,2,6,0,162,355,2,0,0,0,0,0,0,0,0,0,0,0,4629
2013,9,Alabama,16722,0,11406,13077,566,616,0,1,10,0,1851,2010,4,0,0,0,0,0,0,0,0,0,0,0,46263
2013,9,Alaska,176,0,2152,3073,132,154,0,6,5,0,177,172,0,0,0,0,0,0,0,0,0,0,0,0,6047
2013,9,Arizona,4013,0,8488,7654,491,372,0,7,3,0,1197,673,6,0,0,0,0,0,0,0,0,0,0,0,22904
2013,9,Arkansas,2518,0,3773,6273,70,291,0,5,6,0,1006,2251,2,0,0,0,0,0,0,0,0,0,0,0,16195
2013,9,California,36741,0,27422,39102,75,0,0,0,0,0,407,317,3,0,0,0,0,0,0,0,0,0,0,0,104067
2013,9,Colorado,4764,0,12795,12751,515,789,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,31620
2013,9,Connecticut,13090,0,4649,3859,62,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21666
2013,9,Delaware,231,0,1106,1075,39,51,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,2515
2013,9,Florida,14714,0,31866,20815,1440,1351,7,14,4,0,1975,1030,0,0,0,0,0,0,0,0,0,0,0,0,73216
2013,9,Georgia,10731,0,8385,8957,213,421,0,9,15,0,1617,1960,1,0,0,0,0,0,0,0,0,0,0,0,32309
2013,9,Hawaii,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196
2013,9,Idaho,2050,0,2136,4609,78,158,0,3,0,0,344,787,0,0,0,0,0,0,0,0,0,0,0,0,10165
2013,9,Illinois,40089,0,14147,12860,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67839
2013,9,Indiana,12443,0,12956,12954,576,569,0,0,2,0,7,622,0,0,0,0,0,0,0,0,0,0,0,0,40129
2013,9,Iowa,7423,0,153,3166,20,6,0,0,1,0,2,102,0,0,0,0,0,0,0,0,0,0,0,0,10873
2013,9,Kansas,1930,0,4069,5993,208,213,6,0,3,0,404,491,1,0,0,0,0,0,0,0,0,0,0,0,13318
2013,9,Kentucky,35823,0,6237,7751,141,502,0,5,7,0,1654,2305,1,0,0,0,0,0,0,0,0,0,0,0,54426
2013,9,Louisiana,0,0,10217,15969,419,645,0,1,8,0,953,1294,2,0,0,0,0,0,0,0,0,0,0,0,29508
2013,9,Maine,0,0,2613,4902,84,139,0,17,25,0,86,236,0,0,0,0,0,0,0,0,0,0,0,0,8102
2013,9,Maryland,1136,0,38055,9912,221,17,0,0,17,5,0,217,11,0,0,0,0,0,0,46,4,0,2,1,49644
2013,9,Massachusetts,11461,0,4096,2624,274,124,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18583
2013,9,Michigan,13994,0,7795,13428,275,217,0,0,3,0,5,418,0,0,0,0,0,0,0,0,0,0,0,0,36135
2013,9,Minnesota,15399,0,7279,16139,313,303,0,3,2,0,199,794,0,0,0,0,0,0,0,0,0,0,0,0,40431
2013,9,Mississippi,530,0,4832,6489,134,276,6,26,32,0,1038,1441,0,0,0,0,0,0,0,0,0,0,0,0,14804
2013,9,Missouri,3569,0,14101,14257,536,770,0,6,14,0,1012,1630,6,0,0,0,0,0,0,0,0,0,0,0,35901
2013,9,Montana,911,0,2288,4940,61,212,6,2,5,0,498,1269,2,0,0,0,0,0,0,0,0,0,0,0,10194
2013,9,Nebraska,2960,0,68,2256,9,5,0,0,0,0,0,87,1,0,0,0,0,0,0,1,0,0,0,0,5387
2013,9,Nevada,1399,0,3358,3109,176,228,0,0,0,0,255,179,0,0,0,0,0,0,0,0,0,0,0,0,8704
2013,9,New Hampshire,3190,0,3553,3355,46,1,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10164
2013,9,New Jersey,0,0,4726,3189,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8091
2013,9,New Mexico,693,0,3946,4090,176,193,0,4,8,0,386,522,0,0,0,0,0,0,0,0,0,0,0,0,10018
2013,9,New York,1842,0,7198,16803,688,136,424,0,2,0,5,15,0,0,0,0,0,0,62,70,1,0,1,0,27247
2013,9,North Carolina,16506,0,578,12550,324,210,0,5,14,0,1748,2666,8,0,0,0,0,0,0,0,0,0,0,0,34609
2013,9,North Dakota,675,0,1466,4170,50,85,0,2,0,0,71,188,0,0,0,0,0,0,0,0,0,0,0,0,6707
2013,9,Ohio,0,0,20526,18142,765,995,0,0,2,0,1110,1033,6,0,0,0,0,0,0,0,0,0,0,0,42579
2013,9,Oklahoma,0,0,8639,9982,503,747,0,6,4,0,1609,2004,2,0,0,0,0,0,0,0,0,0,0,0,23496
2013,9,Oregon,51,0,8831,10864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19746
2013,9,Pennsylvania,17132,0,16,52691,172,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70015
2013,9,Rhode Island,0,0,759,715,20,125,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1622
2013,9,South Carolina,6602,0,5615,5945,180,241,0,6,8,0,973,1002,1,0,0,0,0,0,0,0,0,0,0,0,20573
2013,9,South Dakota,3,0,1808,4431,75,148,0,1,1,0,99,246,0,0,0,0,0,0,0,0,0,0,0,0,6812
2013,9,Tennessee,10865,0,14814,13908,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40207
2013,9,Texas,17342,0,33690,45571,1469,2128,0,24,33,0,5419,5372,19,0,0,0,0,0,0,0,0,0,0,0,111067
2013,9,Utah,12193,0,2292,3782,44,117,0,0,1,0,229,416,0,0,0,0,0,0,0,0,0,0,0,0,19074
2013,9,Vermont,0,0,1093,1553,35,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742
2013,9,Virginia,0,0,15952,16794,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33507
2013,9,Washington,8652,0,11904,11700,775,486,1,6,3,1,1184,1496,5,0,0,0,0,0,0,0,0,0,0,0,36213
2013,9,West Virginia,221,0,5311,7849,179,394,0,2,4,0,997,2080,1,0,0,0,0,0,0,0,0,0,0,0,17038
2013,9,Wisconsin,5188,0,11423,14573,348,42,0,0,0,0,114,350,1,0,0,0,0,0,0,0,0,0,0,0,32039
2013,9,Wyoming,481,0,1533,2336,67,90,1,2,5,0,173,329,0,0,0,0,0,0,1,0,0,0,0,0,5018
2013,8,Alabama,17470,0,14310,13402,350,688,0,14,10,0,1946,1782,6,0,0,0,0,0,0,0,0,0,0,0,49978
2013,8,Alaska,207,0,2743,3827,150,178,0,6,8,0,191,234,1,0,0,0,0,0,0,0,0,0,0,0,7545
2013,8,Arizona,8204,0,9868,8476,457,444,0,8,1,0,1003,603,1,0,0,0,0,0,0,0,0,0,0,0,29065
2013,8,Arkansas,8798,0,4405,6128,73,316,0,7,12,0,874,1785,3,0,0,0,0,0,0,0,0,0,0,0,22401
2013,8,California,39311,0,31020,39974,74,0,2,0,0,0,442,308,1,0,0,0,0,0,0,0,0,0,0,0,111132
2013,8,Colorado,9508,0,12739,12081,485,818,0,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35642
2013,8,Connecticut,14977,0,5169,3252,73,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23489
2013,8,Delaware,184,0,1196,1032,45,52,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2526
2013,8,Florida,18883,0,35828,20307,1409,1545,50,64,24,0,1945,1075,8,0,0,0,0,0,0,0,0,0,0,0,81138
2013,8,Georgia,11372,0,10115,8861,216,496,0,15,15,0,1532,1663,3,0,0,0,0,0,0,0,0,0,0,0,34288
2013,8,Hawaii,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283
2013,8,Idaho,2172,0,2483,4221,60,162,0,0,3,0,275,588,2,0,0,0,0,0,0,1,0,0,0,0,9967
2013,8,Illinois,55088,0,16360,12936,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85074
2013,8,Indiana,20615,0,14264,12775,597,549,0,0,5,0,5,525,1,0,0,0,0,0,0,0,0,0,0,0,49336
2013,8,Iowa,5715,0,223,2519,17,2,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,8566
2013,8,Kansas,2762,0,4823,5852,172,276,0,0,1,0,430,437,0,0,0,0,0,0,0,0,0,0,0,0,14753
2013,8,Kentucky,7118,0,7225,8437,134,577,2,10,10,0,1654,2127,2,0,0,0,0,0,0,0,0,0,0,0,27296
2013,8,Louisiana,0,0,10247,12044,410,546,0,6,5,0,883,1080,3,0,0,0,0,0,0,0,0,0,0,0,25224
2013,8,Maine,0,0,2589,3687,70,129,0,13,31,0,86,201,0,0,0,0,0,0,0,0,0,0,0,0,6806
2013,8,Maryland,64,0,7716,6779,112,15,0,4,4,0,79,143,2,0,0,0,0,0,4,5,1,0,1,0,14929
