,date,breed,color,sex,state,name
9853,2013-09-02,cat,['black'],f,matched,yva
9854,2013-09-02,pug,['black'],f,matched,navy
9855,2013-09-02,schnauzer,['black'],m/n,lost,frank
9856,2013-09-02,yorkshire terrier,['brown'],f,matched,cholong
9857,2013-09-03,bichon frise,['brown'],f,matched,poppy
9858,2013-09-03,dsh,['grey'],m/n,lost,mortimer
9859,2013-09-03,dsh tabby cat,['tan'],m,matched,mickey
9860,2013-09-05,border collie,['black'],f,lost,lulu
9861,2013-09-05,chihuahua,['black'],f/s,matched,mimsy
9862,2013-09-06,border collie,['black'],m,matched,rolls
9863,2013-09-06,labrador,['black'],m,lost,sky
9864,2013-09-07,pomeranian,['cream'],f,lost,unknown
9865,2013-09-08,miniature pinscher,['brown'],m,matched,gustav
9866,2013-09-08,pug,['tan'],m,matched,oinks
9867,2013-09-08,terrier,['unknown'],f,lost,unknown
9868,2013-09-09,chihuahua,['tan'],m,lost,fay-long
9869,2013-09-09,dlh,['white'],f/s,lost,shelby
9870,2013-09-09,labrador,['black'],m,matched,nash
9871,2013-09-09,pug,['tan'],m,matched,bambam
9872,2013-09-09,small tabby,['grey'],f,lost,molly
9873,2013-09-09,terrier,['black'],m,lost,cash
9874,2013-09-10,brittany spaniel,['white'],f,lost,ruby
9875,2013-09-10,schnoodle,['grey'],f/s,matched,winny
9876,2013-09-10,yorkshire terrier,['white'],m,lost,axel
9877,2013-09-11,labrador,['black'],m,lost,jack
9878,2013-09-12,border collie,['black'],m,lost,m.j.
9879,2013-09-12,labrador,['brown'],m,lost,gamby
9880,2013-09-12,labrador,['brown'],m/n,matched,gamby
9881,2013-09-12,miniature pinscher,['brown'],m/n,lost,buddy
9882,2013-09-13,cat,['black'],f,lost,sweet pea
9883,2013-09-13,dsh,['black'],m,lost,mr. meowgy
9884,2013-09-13,gray russian,['grey'],m,lost,jackie fan
9885,2013-09-13,jack russell terrier,['white'],m/n,lost,chaos
9886,2013-09-13,pomeranian,['tan'],m,lost,juicy
9887,2013-09-14,beagle mix,['red'],m,lost,mika
9888,2013-09-14,labrador,['black'],m,lost,puppy
9889,2013-09-14,rottie mix,['black'],m,lost,gus
9890,2013-09-15,dsh,['apricot'],m,lost,pura
9891,2013-09-15,pit mix,['tan'],f,matched,dina (randy)
9892,2013-09-16,amer. bulldog,['brown'],m,lost,casino
9893,2013-09-16,boxer,['brown'],m,matched,jax
9894,2013-09-16,chihuahua,['white'],f,lost,stella
9895,2013-09-16,dsh cat,['black'],m,lost,monkey
9896,2013-09-16,jack russell terrier,['tan'],m,lost,jack
9897,2013-09-17,doberman pinscher,['brown'],m/n,lost,pharoah
9898,2013-09-17,wheaten terrier,['golden'],f,lost,roz
9899,2013-09-17,cat,['black'],f,matched,cookie
9900,2013-09-19,maltese,['cream'],f,matched,toffee
9901,2013-09-19,sun conure,['yellow'],m,lost,phoenix
9902,2013-09-20,maltipoo,['white'],f,lost,toffee
9903,2013-09-20,siamese,['cream'],f,lost,kitty
9904,2013-09-22,dlh cat,['grey'],m,lost,thor
9905,2013-09-22,husky,['brown'],m,lost,nacho
9906,2013-09-22,labradoodle,['golden'],unknown,matched,coda
9907,2013-09-24,dlh,['apricot'],m,lost,paul
9908,2013-09-24,pastel calico cat,['grey'],f,lost,goldie
9909,2013-09-25,dsh cat,['black'],m/n,lost,simba
9910,2013-09-25,maine coon/tabby mix,['grey'],m/n,lost,sammy
9911,2013-09-26,chihuahua,['tan'],f,lost,pookie
9912,2013-09-26,dmh cat,['grey'],m,lost,theo
9913,2013-09-26,rottie mix,['black'],f/s,lost,baby
9914,2013-09-26,shiba inu,['red'],m,lost,kiwi
9915,2013-09-26,wolf hybrid,['grey'],m,matched,gizmo
9916,2013-09-26,yorkie mix,['tan'],m/n,lost,piko
9917,2013-09-27,dsh,['black'],f/s,lost,unknown
9918,2013-09-29,alaskan malamute,['white'],m,matched,joaquin
9919,2013-09-29,beagle,['brown'],f,lost,kadie
9920,2013-09-29,dsh,['black'],m,lost,reggie
9921,2013-09-29,rottweiler,['black'],f,matched,dragon
9922,2013-10-01,labrador,['brown'],m,lost,charlie
9923,2013-10-01,labrador,['brown'],m,matched,peter yen
9924,2013-10-02,dsh,['black'],m,lost,unknown
9925,2013-10-02,dsh,['brown'],f,lost,india
9926,2013-10-03,bichon frise,['white'],f,lost,chanelle
9927,2013-10-03,dsh (tabby),['black'],m,lost,unknown
9928,2013-10-03,jack russell terrier,['white'],m,matched,jasper
9929,2013-10-03,shih tzu,['grey'],m,lost,scully
9930,2013-10-03,short hair,['black'],m/n,lost,finn
9931,2013-10-05,dsh (siamese),['cream'],m,lost,unknown
9932,2013-10-05,mastiff mix,['white'],f,matched,nala
9933,2013-10-05,poodle mix,['grey'],m,matched,ozzy
9934,2013-10-06,border collie,['brown'],m,lost,jeremy parsons
9935,2013-10-07,boxer,['brown'],f,lost,pia
9936,2013-10-07,dsh,['black'],f,lost,minouche or louise ( other tag
9937,2013-10-07,dsh,['black'],m,lost,zeus
9938,2013-10-09,dsh,['tan'],x,lost,unknown
9939,2013-10-09,husky,['grey'],m,lost,max
9940,2013-10-09,husky,['grey'],f,lost,zara
9941,2013-10-10,dsh,['white'],m,matched,stephen
9942,2013-10-10,dsh tabby,['orange'],m/n,lost,malcolm
9943,2013-10-10,miniature schnauzer,['white'],f,matched,mui mui
9944,2013-10-10,persian/siamese,['white'],f/s,lost,unknown
9945,2013-10-10,schnauzer,['black'],m,lost,seamus
9946,2013-10-12,dlh,['black'],f/s,lost,minnie
9947,2013-10-12,dmh,['grey'],f/s,lost,winter
9948,2013-10-13,african grey parrot,['grey'],f,lost,cairo
9949,2013-10-14,beagle,['white'],m,lost,vito
9950,2013-10-14,dsh,['black'],m,lost,unknown
9951,2013-10-15,cockatiel,['grey'],f,lost,charlotte
9952,2013-10-15,dlh long hair cat,['apricot'],m,lost,sam
9953,2013-10-15,dsh cat,['black'],f,lost,monday
9954,2013-10-15,dsh cat,['white'],unknown,unknown,unknown
9955,2013-10-15,dsh cat,['white'],f,lost,snowball
9956,2013-10-15,terrier,['apricot'],m,lost,bruno
9957,2013-10-16,dlh persian mix cat,['cream'],f,lost,unknown
9958,2013-10-16,dsh black cat,['black'],m,lost,unknown
9959,2013-10-16,dsh cat,['black'],m,lost,crass
9960,2013-10-16,dsh tabby cat,['brown'],m,lost,smacky
9961,2013-10-16,rottie mix,['black'],m,matched,puppy
9962,2013-10-16,yorkshire terrier,['black'],f,matched,cocouq
9963,2013-10-17,corgi,['black'],m/n,matched,ceetouie
9964,2013-10-17,dsh,['black'],m,lost,sudan
9965,2013-10-17,jack russell terrier,['tan'],m,lost,prince
9966,2013-10-18,chicken - hen,['brown'],f,matched,unknown
9967,2013-10-18,dsh cat,['apricot'],m,lost,bear
9968,2013-10-18,dsh cat,['black'],m,lost,luke
9969,2013-10-18,dsh cat,['grey'],f,lost,pickles
9970,2013-10-18,dsh tabby,['grey'],m,lost,bentley
9971,2013-10-18,lab mix,['golden'],m,matched,charlie
9972,2013-10-18,miniature schnauzer,['grey'],m,lost,dayton
9973,2013-10-20,dmh cat,['grey'],m/n,matched,arlo
9974,2013-10-20,jersey wooley rabbit,['white'],f/s,lost,alfie
9975,2013-10-20,lab mix,['yellow'],m,matched,charlie
9976,2013-10-20,loppy eared dwarf,['brown'],m/n,lost,chip
9977,2013-10-21,jack russell terrier,['brown'],m/n,lost,rocky
9978,2013-10-21,wheaten terrier,['wheaton'],m/n,lost,brooks
9979,2013-10-22,bichon frise,['white'],m/n,matched,toto
9980,2013-10-22,chihuahua,['black'],f,lost,robin
9981,2013-10-22,chihuahua,['black'],f/s,lost,robin
9982,2013-10-22,min. munster lander,['brown'],m,lost,tucker
9983,2013-10-23,tabby,"['orange', 'white']",m,lost,dexter
9984,2013-10-25,husky mix,['white'],m/n,lost,mieko
9985,2013-10-26,boston terrier,['black'],m,lost,monte
9986,2013-10-26,dsh tabby,['apricot'],f,lost,unknown
9987,2013-10-26,exotic short hair tabby,['apricot'],m,lost,unknown
9988,2013-10-26,pomeranian,['white'],m,lost,miso
9989,2013-10-29,bichon frise,['cream'],x,lost,baxter
9990,2013-10-29,maltese,['tan'],m,lost,taz
9991,2013-10-29,rottie mix,['tan'],f/s,lost,ginger
9992,2013-10-30,cane corso,['red'],m,matched,duke
9993,2013-10-30,domestic short hair,['light orange'],unknown,lost,honey pie
9994,2013-10-30,husky,['black'],unknown,lost,skyler
9995,2013-10-30,lab mix,['black'],m,lost,sammy
9996,2013-10-30,labradoodle,['yellow'],f/s,lost,lilly
9997,2013-10-31,shih tzu,['black'],m/n,matched,tzolum
9998,2013-11-01,lab mix,['black'],m,lost,cleo
9999,2013-11-01,lab mix,['black'],m,lost,casper
10000,2013-11-01,labrador,['yellow'],m,matched,caleb
10001,2013-11-01,maltese,['grey'],m,lost,obo
10002,2013-11-01,shiba inu,['cream'],m,matched,kiwi
10003,2013-11-01,shih tzu,['brown'],m/n,matched,rambo
10004,2013-11-02,pomeranian,['white'],m,unknown,loverboy
10005,2013-11-03,brittany spaniel,['white'],unknown,lost,ruby
10006,2013-11-03,cat,['black'],m,lost,soli
10007,2013-11-03,dsh,['black'],m,lost,soli
10008,2013-11-03,shepherd,['tan'],m,lost,chazz
10009,2013-11-04,himalayan,['white'],m,lost,liquid
10010,2013-11-04,siberian husky,['black'],f,matched,nuka
10011,2013-11-05,.unknown breed mix,['black'],m,matched,toby or eliah
10012,2013-11-10,unknown,['brown'],f,lost,minxy
10013,2013-11-10,labrador,['black'],m/n,matched,porter
10014,2013-11-11,chihuahua,['brown'],unknown,lost,charlie
10015,2013-11-11,lovebird,"['green', 'blue', 'peach face']",x,lost,bee bee
10016,2013-11-11,rottie mix,['black'],m/n,matched,"""rupert"""
10017,2013-11-12,hen,['brown'],f,lost,patsy
10018,2013-11-13,lab mix,['black'],m,matched,bandit
10019,2013-11-13,pekingese,['golden'],f,lost,pocket
10020,2013-11-15,beagle mix,['white'],m/n,lost,king
10021,2013-11-16,poodle mix,['cream'],f,lost,lola
10022,2013-11-16,siberian husky,['tan'],m,lost,duna
10023,2013-11-17,cocker spaniel,['golden'],f,lost,unknown
10024,2013-11-17,dsh,['orange'],m,lost,philippa seymour
10025,2013-11-17,yorkie mix,['black'],f,matched,lucy
10026,2013-11-18,shih tzu,['white'],m,lost,rocky
10027,2013-11-19,blue heeler,['black'],m/n,matched,gizmo
10028,2013-11-19,dsh cat,['black'],m,lost,hank
10029,2013-11-19,dsh cat,['grey'],m,lost,jimmy
10030,2013-11-19,labrador,['black'],f,lost,cedar
10031,2013-11-19,malamute,['black'],f,matched,aziza
10032,2013-11-20,amer. eskimo dog,['white'],f/s,lost,holly
10033,2013-11-20,labrador,['black'],m,matched,brock
10034,2013-11-20,pug mix,['tan'],m,matched,rocko
10035,2013-11-21,border collie,['brown'],m,matched,junior
10036,2013-11-21,schnauzer,['white'],f/s,lost,mui mui
10037,2013-11-23,dlh,['black'],m/n,lost,ernie
10038,2013-11-24,golden retriever,['golden'],m,lost,hugo
10039,2013-11-25,.unknown breed mix,['black'],f,lost,wendy
10040,2013-11-25,siamese,['cream'],m,lost,loki
10041,2013-11-27,siamese,['brown'],f,lost,miro
10042,2013-11-28,aust. cattle dog,['cream'],f,matched,kaya
10043,2013-11-28,bullmastiff,['white'],f,lost,teeka
10044,2013-11-28,dsh,['black'],m,lost,hank
10045,2013-11-28,dsh,['grey'],f,lost,kiki
10046,2013-11-29,border collie,['black'],f,lost,gertie
10047,2013-12-02,.unknown breed mix,['black'],f,lost,bambi
10048,2013-12-02,dsh,['grey'],m/n,lost,geronimo
10049,2013-12-05,beagle,['black'],m,lost,maxie
10050,2013-12-05,husky,['grey'],f,lost,garbo
10051,2013-12-05,terrier mix,['black'],m/n,lost,yano
10052,2013-12-06,standard poodle,['black'],m,matched,rocco
10053,2013-12-07,labrador,['yellow'],f,lost,mellow
10054,2013-12-08,golden retriever,['golden'],m,matched,bailey
10055,2013-12-08,rottweiler,['black'],m,lost,raider
10056,2013-12-10,golden retriever,['golden'],m,matched,dragon
10057,2013-12-10,lab mix,['black'],f/s,matched,rosy
10058,2013-12-11,collie,['black'],f/s,lost,roxy
10059,2013-12-12,ball python,['grey'],unknown,lost,unknown
10060,2013-12-13,pug,['cream'],m,lost,cheball
10061,2013-12-14,germ. shepherd,['black'],m/n,lost,oliver
10062,2013-12-15,pit bull,['tan'],m/n,lost,porter
10063,2013-12-16,germ. shepherd,['brown'],m,matched,oliver
10064,2013-12-17,boxer,['brown'],f/s,lost,luna
10065,2013-12-17,dsh,['black'],m,lost,simba
10066,2013-12-17,shih tzu,['tan'],m,lost,buddy
10067,2013-12-18,germ. shepherd,['black'],m,lost,heritage
10068,2013-12-18,labrador,['cream'],m,matched,sam
10069,2013-12-18,siberian husky,['tan'],f/s,matched,piper
10070,2013-12-19,germ. shepherd,['black'],f,matched,niccii
10071,2013-12-19,labrador,['yellow'],f,lost,bella
10072,2013-12-20,dlh,['brown'],f,lost,xiao mo
10073,2013-12-20,labrador,['brown'],f,lost,nala
10074,2013-12-20,pit bull,['black'],m,lost,malus
10075,2013-12-21,french bulldog,['white'],f,lost,poppins
10076,2013-12-22,chihuahua,['black'],f,matched,nana
10077,2013-12-22,ducktoller,['brown'],f,lost,maggie
10078,2013-12-22,terrier mix,['black'],f,lost,dixie
10079,2013-12-23,border collie,['black'],f,matched,twila
10080,2013-12-23,duck toller ret.,['golden'],f,lost,maggie
10081,2013-12-23,pug,['fawn'],m/n,lost,maomo
10082,2013-12-23,pug mix,['fawn'],f/s,lost,rongrong
10083,2013-12-24,dsh,['grey'],f/s,lost,cobweb
10084,2013-12-24,pekingese,['cream'],m,lost,leo
10085,2013-12-24,toy poodle,['unknown'],f,matched,roo
10086,2013-12-24,west highland terrier,['white'],m/n,lost,moe
10087,2013-12-24,wheaten terrier,['brown'],f,matched,fraggle
10088,2013-12-25,greyhound,['wheaton'],m,lost,luiz
10089,2013-12-26,pit bull,['black'],f/s,matched,reena
10090,2013-12-27,.unknown breed mix,['white'],m/n,lost,artu
10091,2013-12-28,pomeranian,['black'],m/n,matched,pom pom
10092,2013-12-28,yorkshire terrier,['grey'],f,lost,cocoa
10093,2013-12-29,cat,['black'],m/n,lost,bj
10094,2013-12-29,yorkshire terrier,['brown'],f,lost,cocoa
10095,2013-12-30,unknown,['black'],f,lost,"peddle, carly"
10096,2013-12-30,dlh / main coon / tabby,['brown'],f,lost,callulah
10097,2013-12-30,shepherd mix,['black'],f,lost,tundra
10098,2013-12-30,shiba inu,['brown'],m,lost,zi
10099,2013-12-30,toy poodle,['cream'],unknown,lost,bobo
10100,2013-12-31,unknown,['unknown'],unknown,unknown,unknown
10101,2013-12-31,chihuahua,['white'],f,lost,princess
10102,2013-12-31,lab mix,['black'],f,lost,tundra
10103,2014-01-01,beagle,['white'],m,matched,rocky
10104,2014-01-01,lab mix,['black'],f,lost,sailainja
10105,2014-01-02,border collie,['white'],f,lost,unknown
10106,2014-01-02,lab mix,['white'],f,lost,sailainja
10107,2014-01-02,terrier,['brown'],m,lost,rocko
10108,2014-01-04,shiba inu,['red'],m,lost,chuck
10109,2014-01-06,tabby,['grey'],m,lost,vishnu
10110,2014-01-07,toy poodle,['golden'],m,matched,sony
10111,2014-01-08,border collie,['black'],f,matched,marley
10112,2014-01-08,shih tzu,['black'],m,lost,jasper
10113,2014-01-09,greyhound,['grey'],x,lost,unknown
10114,2014-01-10,germ. shepherd,['black'],f,lost,?
10115,2014-01-10,maltese,['white'],m,matched,tommy
10116,2014-01-12,vizsla,['tan'],f,matched,mia
10117,2014-01-13,.unknown breed mix,['brown'],m,lost,junior
10118,2014-01-13,cairn terrier,['grey'],f,lost,gracie
10119,2014-01-14,.unknown breed mix,['grey'],m,lost,zander
10120,2014-01-15,unknown,['brown'],m,lost,lynx
10121,2014-01-16,ns duck toll. retriever,['red'],m,lost,fenwick
10122,2014-01-17,unknown,['black'],f,matched,unknown
10123,2014-01-17,border collie,['brown'],f,lost,ari
10124,2014-01-18,.unknown breed mix,['black'],f,lost,paso
10125,2014-01-18,.unknown breed mix,['grey'],f,lost,fiona
10126,2014-01-19,chihuahua,['black'],m,lost,spresso
10127,2014-01-20,unknown,['white'],x,matched,unknown
10128,2014-01-20,.unknown breed mix,['tan'],f,lost,n/a
10129,2014-01-20,bullmastiff,['black'],f/s,matched,rina
10130,2014-01-20,miniature pinscher,['brown'],m,matched,knuckle
10131,2014-01-21,dsh,['white'],m,lost,zephyr
10132,2014-01-22,toy poodle,['black'],m/n,matched,oliver
10133,2014-01-24,miniature schnauzer,['grey'],m/n,lost,max
10134,2014-01-25,labrador,['black'],f/s,lost,lou lou
10135,2014-01-25,miniature schnauzer,['black'],m/n,matched,cookie
10136,2014-01-26,boxer,['tan'],f,matched,kayla
10137,2014-01-26,parrot - indian ringneck,['blue'],f,lost,cleo
10138,2014-01-27,shiba inu,['yellow'],f,lost,bebe
10139,2014-01-28,.unknown breed mix,['black'],f,lost,makiska
10140,2014-01-29,toy poodle,['cream'],m/n,matched,ben
10141,2014-01-30,miniature poodle,['brown'],f,matched,cutie
10142,2014-02-01,ns duck toll. retriever,['golden'],f,lost,daisy
10143,2014-02-01,terrier,['tan'],m,lost,nina
10144,2014-02-02,labrador,['black'],f/s,lost,zoe
10145,2014-02-02,pit bull,['unknown'],x,lost,yoga dog
10146,2014-02-04,beagle mix,['white'],f/s,matched,sophia
10147,2014-02-04,chihuahua,['tan'],m,lost,peanut
10148,2014-02-04,lab mix,['black'],f/s,matched,luna
10149,2014-02-05,germ. s/haired pointer,['brown'],m,matched,bruin
10150,2014-02-06,kerry blue terrier,['black'],m/n,matched,murphy
10151,2014-02-06,lab mix,['black'],f,lost,tazzy
10152,2014-02-06,pomeranian,['tan'],f/s,lost,"licorice aka ""licky"""
10153,2014-02-07,labrador,['yellow'],f,matched,daisy
10154,2014-02-08,shepherd mix,['black'],f/s,matched,roxy
10155,2014-02-11,french bulldog,['black'],m,lost,bushido
10156,2014-02-11,labrador,['black'],m,matched,marley
10157,2014-02-12,alaskan malamute,['red'],f,matched,apache rose
10158,2014-02-12,dsh,['grey'],f/s,lost,fuzzy
10159,2014-02-12,husky mix,['black'],f/s,lost,tundra
10160,2014-02-14,dmh cat,['black'],m,lost,pinky/rocky
10161,2014-02-15,brittany spaniel,['white'],f,matched,skylar
10162,2014-02-15,brittany spaniel,['white'],f/s,matched,skylar
10163,2014-02-15,dmh cat,['brown'],m,lost,choxie
10164,2014-02-15,water spaniel,['golden'],f,lost,mikki
10165,2014-02-16,chihuahua,['brown'],x,lost,unknown
10166,2014-02-16,miniature pinscher,['black'],m,lost,brodie
10167,2014-02-17,dsh,['black'],m,lost,unknown
10168,2014-02-18,labrador,['yellow'],m,matched,jules
10169,2014-02-18,schnauzer,['grey'],m,matched,baxter
10170,2014-02-19,chihuahua,['tan'],m,matched,"landy, tenille"
10171,2014-02-19,shih tzu,['white'],f/s,matched,cashew
10172,2014-02-19,toy poodle,['black'],m,matched,unknown
10173,2014-02-20,silky terrier,['black'],m,lost,charlie
10174,2014-02-21,dsh cat,['black'],m,lost,unknown
10175,2014-02-21,dachshund,['blue'],f,matched,little mama
10176,2014-02-21,labrador,['brown'],f,matched,cherry
10177,2014-02-22,germ. shepherd,['black'],m,lost,gus
10178,2014-02-22,springer spaniel,['brown'],f,matched,sophie
10179,2014-02-27,pit mix,['black'],f/s,lost,rossi
10180,2014-03-02,calico tabby cat,['golden'],f,lost,crickett
10181,2014-03-03,lab mix,['black'],f/s,matched,downcy
10182,2014-03-03,shih tzu,['white'],m/n,lost,biggie
10183,2014-03-03,tabby,['white'],m/n,lost,dexter
10184,2014-03-05,jack russell terrier,['white'],m/n,matched,aylmer
10185,2014-03-05,short haired tabby cat,['black'],f/s,lost,jewles
10186,2014-03-06,pit bull,['white'],m,lost,zues
10187,2014-03-09,beagle,['black'],f,lost,dobby
10188,2014-03-10,bullmastiff,['tan'],f,lost,cassie
10189,2014-03-10,rottweiler,['brown'],m,matched,unknown
10190,2014-03-11,husky,['white'],f,matched,carbo
10191,2014-03-11,pit mix,['black'],f,matched,rossi
10192,2014-03-11,pomeranian,['black'],f/s,matched,oreo
10193,2014-03-12,mixed breed cat,['black'],m,lost,basil
10194,2014-03-13,amer. staffordshire,['red'],f/s,lost,taya
10195,2014-03-13,bengal (?),['black'],m,lost,buddy
10196,2014-03-14,husky,['white'],f/s,lost,garbo
10197,2014-03-14,pomeranian,['black'],f,matched,oreo
10198,2014-03-15,bernese mtn. dog,['black'],f/s,matched,coco
10199,2014-03-16,unknown,['black'],m,lost,benny
10200,2014-03-17,border collie,['black'],f,matched,petra
10201,2014-03-17,calico cat,['apricot'],f,lost,bubba
10202,2014-03-17,chihuahua,['brown'],m,lost,toby
10203,2014-03-17,pointer,['black'],m,matched,buddy
10204,2014-03-18,ferret,['red'],m,lost,frank
10205,2014-03-18,shar-pei,['tan'],f,matched,mika
10206,2014-03-19,dlh himalayan,['white'],f/s,lost,neko
10207,2014-03-19,newfoundland,['black'],f,lost,bertha
10208,2014-03-20,boston terrier,['black'],m,lost,louie
10209,2014-03-21,border collie,['white'],f,lost,tika
10210,2014-03-22,beagle,['white'],m,lost,maxie
10211,2014-03-22,french bulldog,['brown'],m,lost,monster
10212,2014-03-23,dsh,['grey'],m/n,lost,buddy
10213,2014-03-23,pomeranian,['golden'],f,lost,minnie
10214,2014-03-23,yorkshire terrier,['tan'],f/s,lost,mui-mui
10215,2014-03-24,lab mix,['black'],f/s,lost,lucero
10216,2014-03-24,shih tzu,['white'],f,lost,sadie
10217,2014-03-25,beagle,['brown'],m/n,lost,maxie
10218,2014-03-25,dsh,['black'],m,lost,unknown
10219,2014-03-28,dsh,['black'],m/n,lost,buckey
10220,2014-03-28,tortoise shell tabby,['grey'],f,lost,?
10221,2014-03-30,husky mix,['brown'],m,matched,junior
10222,2014-03-30,jack russell terrier,['white'],f,matched,frankie
10223,2014-03-30,maltese,['white'],m,matched,pretzel
10224,2014-03-31,amer. eskimo dog,['white'],m,matched,teddy
10225,2014-03-31,maremma sheepdog,['white'],m,matched,jimmy
10226,2014-04-01,chihuahua,['black'],m,lost,diego
10227,2014-04-01,jack russell terrier,['unknown'],m,lost,shmoe
10228,2014-04-01,maltese,['white'],m,lost,zeus
10229,2014-04-01,staffordshire bull terrier,['black'],m/n,lost,dexter
10230,2014-04-02,unknown,['brown'],m,lost,wes
10231,2014-04-04,dsh cat,['apricot'],m,lost,chad
10232,2014-04-05,kitten,['apricot'],m,lost,little cheese
10233,2014-04-06,labrador,['yellow'],m/n,matched,ny
10234,2014-04-06,maltese,['cream'],m,lost,teddy bear
10235,2014-04-06,schipperke,['black'],f,lost,minly
10236,2014-04-07,germ. shepherd,['black'],f,lost,unknown
10237,2014-04-08,amer. staffordshire,['red'],f/s,lost,taya
10238,2014-04-08,budgie,['blue'],x,lost,pickles
10239,2014-04-08,germ. shepherd,['unknown'],m/n,matched,max
