AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO
22653;Poodle;;F;TU;2011-12-22;40067;Jackie;400;2011-12-22;Cream/white;;50 lbs;;HOLDING STRAY;Ride Home Free;ks19
22658;Shih Tzu X;;M;11-221061DI-TB;2011-12-24;20064;;200;2011-12-27;Tan and White;;10 lbs;;HOLDING STRAY;Redeemed;15
22663;West Highland Terrier;;M;11-221093DI;2011-12-27;20018;Silo;200;2011-12-28;White;;10 lbs;;HOLDING STRAY;Redeemed;12
22664;Husky X Lab;;M/N;11-221087DI;2011-12-27;20048;Atticus;200;2011-12-28;blonde;;;;HOLDING STRAY;Redeemed;MA11
22665;Finch;;;;2011-12-28;0;;100;2011-12-29;White;;;;BROUGHT-IN;Transferred;KE
22669;Finch;;;;2011-12-28;0;;100;2011-12-29;Brown;;;;BROUGHT-IN;Transferred;KE
22673;Shih Tzu X;;M/N;11-221141DI;2011-12-28;20013;Eddie;200;2011-12-29;"tan;white on chest and head";;;;HOLDING STRAY;Redeemed;11
22674;DMH;;F;;2011-12-29;20013;;200;2012-01-03;Calico;;12 lbs;;POLICE-NIGHT;Redeemed;23
22677;Shiba Inu;;F;DI 12-157067;2011-12-31;2006;Hachi;200;2012-01-02;Tan and gold;;15 lbs;;HOLDING STRAY;Redeemed;12
22682;German Shepherd;;M;;2011-12-31;72;Tiger Sr.;200;2012-01-07;Brown and Black;;65;;HOLDING STRAY;Redeemed;AN30
22683;German Shep;;M;12-159238Di-TB;2011-12-31;20060;Tiger Jr.;200;2012-01-07;Black and Tan;;60 lbs;;HOLDING STRAY;Redeemed;15
22689;Collie;;F;;2012-01-02;40024;Ginger;400;2012-01-03;Brown/White;;;;BROUGHT-IN;Ride Home Free;
22691;Shih Tzu;;M;12-158373DI;2012-01-04;2006;Mickey;200;2012-01-05;Black/White;;10 lbs;;HOLDING STRAY;Redeemed;22
22692;Lab X;;M/N;12-159011DI;2012-01-04;20070;Milo;200;2012-01-06;Tan;;60lbs;;HOLDING STRAY;Redeemed;21
22693;Husky;;F;11-158836DI;2012-01-05;20013;Bao-Boa;200;2012-01-05;White;;35 lbs;;HOLDING STRAY;Redeemed;23
22697;Cairn Terrier;;F/S;12-159548DI;2012-01-09;2004;Tilly;200;2012-01-09;Wheaton;;;;BROUGHT-IN;Redeemed;Teresa Flores
22703;Lab;;M;;2012-01-10;40056;Tucker;400;2012-01-10;Black;;;;BROUGHT-IN;Ride Home Free;
22704;Spitz X Spaniel;2012-01-21;F/S;;2012-01-10;20072;Clara (now Bella);200;2012-02-15;Black;green;40 lbs;;HOLDING STRAY;Sold;22
22709;Husky X (puppy);2011-12-28;M/N;12-162886DA;2012-01-11;20070;Stanley;200;2012-01-26;Blk/Tan (short hair);;12 lbs;;TRANSFERRED;Sold;23
22713;Shar-pei X;;F;;2012-01-12;40047;Panda;400;2012-01-12;Black;;45lbs;;HOLDING STRAY;Ride Home Free;21
22714;Lab;;M/N;;2012-01-12;40056;Pete;400;2012-01-13;Black;;55 lbs;;PATROL;Ride Home Free;23
22719;Rottie X;2012-01-21;F/S;12-162884DA - TU;2012-01-14;50;Mitzi;100;2012-03-10;Black and tan;yellow;65 lbs;;HOLDING STRAY;Transferred;12
22722;Lab;;M/N;;2012-01-15;40004;Cooper;400;2012-01-15;Yellow;;85 lbs;;PATROL;Ride Home Free;12
22724;Lab;;M/N;;2011-09-15;40029;Cooper;400;2012-01-15;Yellow;;80 lbs;;PATROL;Ride Home Free;25
22726;Malamute X;;M/N;;2012-01-16;4004;Smokey;400;2012-01-17;Grey/Tan/Blk;;70 lbs;;HOLDING STRAY;Ride Home Free;22
22729;Hamster;;X;12-161587DA;2012-01-17;;;200;2012-01-17;Blonde/White;;;;BROUGHT-IN;Sold;
22730;Tibetan Terrier;;M/N;12-163504DL;2012-01-17;79;Angel;200;2012-01-31;White;;30 lbs;;COMPLAINT;Redeemed;11
22731;Husky X Shepherd;;F;12-161774DI;2012-01-18;20053;Luna;200;2012-01-19;White/Black;;;;BROUGHT-IN;Redeemed;ACO 22
22733;Bichon Frise;;M/N;12-162143AC;2012-01-19;1000;Simba;100;2012-01-19;White;;12;;HOLDING STRAY;Health;KE
22737;Bullmastiff X;;M/N;;2012-01-21;20004;Ceasar;200;2012-01-21;Tan;;80 lbs;;COMPLAINT;Redeemed;12
22743;Terrier X;;F/S;12-162459DI - TU;2012-01-23;20064;Coco (Coconut);200;2012-01-23;Black and tan;;30 lbs;;PATROL;Redeemed;12
22744;Rotti/Shepherd X;;M;12-162532DI;2012-01-23;20011;Popeye;200;2012-01-24;Black/Tan;;20;;HOLDING STRAY;Redeemed;18
22745;Husky X;;F/S;;2012-01-23;400;Katie;400;2012-01-23;White/Tan/Black;;50 lbs;;HOLDING STRAY;Ride Home Free;22
22746;Corgi;;F;12-162659DI;2012-01-23;20023;Clover;200;2012-01-24;Tan/Wht;;30lbs;;HOLDING STRAY;Redeemed;25
22747;Black Lab;;M;;2012-01-23;40024;Seiko;400;2012-01-23;Black;;;;HOLDING STRAY;Ride Home Free;ks19
22751;Pomeranian;;F;12-163057DI;2012-01-26;2001;Sophie;200;2012-01-26;Black;;8 lbs;;HOLDING STRAY;Redeemed;23
22752;Jack Russell;;M/N;;2012-01-26;0;Jack;400;2012-01-26;White and Brown;;10 lbs;;HOLDING STRAY;Ride Home Free;15
22754;Terrier X;2012-02-09;F/S;12-169728DA-TB;2012-01-26;20080;Wicket;200;2012-02-19;Blk/Grey(largest, 1 wht foot;;3;;TRANSFERRED;Sold;KE
22759;Lhasa Apso X;;M/N;12-163327 - DB SBH;2012-01-30;40047;Sam;400;2012-01-30;tan and black;;10 lbs;;HOLDING STRAY;Ride Home Free;12
22760;Pug;;M/N;12-163456DG - TU;2012-01-30;20004;Puck;200;2012-01-30;Black;;7 lbs;;HOLDING STRAY;Redeemed;12
22761;Boston Terrier;2012-02-04;F/S;12-165102DA-TB;2012-01-30;20047;Matilda;200;2012-02-11;black & white;yellow;;;HOLDING STRAY;Sold;MA11
22767;shihtzu X;;M;TU;2012-01-31;40029;Domino;400;2012-02-01;Black/white;;;;POLICE-DAY;Ride Home Free;MA11
22768;Pit Bull;;M/N;;2012-01-31;35;Hoover;100;2012-02-03;Red;;90 lbs;;POLICE-DAY;Owner Request - Signed Over;33 & 18
22769;Lab;;F/S;12-164243;2012-02-01;20079;Delilah;200;2012-02-03;Black;;70 lbs;;PATROL;Redeemed;33
22771;Lab X Mastiff;;M;12-163974DI;2012-02-02;20059;Thunder;200;2012-02-02;Black w/ white chest;;;;BROUGHT-IN;Redeemed;
22774;Husky X Shep;2012-01-12;F/S;;2012-02-03;94;Puppet;100;2012-03-07;Blk/White;blu/yellow;70;;TRANSFERRED;Transferred;KE
22776;Shep X (long hair);2012-01-30;F/S;DA 12-165112 - TB;2012-02-03;20010;Kava;200;2012-02-12;Blk;yellow;65;;TRANSFERRED;Sold;KE
22782;Collie X;;M;n/c;2012-02-04;40024;Jake;400;2012-02-05;Blk;;70lbs;;HOLDING STRAY;Ride Home Free;25
22788;Pit Bull;;F;;2012-02-07;40081;Mag;400;2012-02-09;Brindle/White;;50 lbs;;COMPLAINT;Ride Home Free;22
22790;German Shep;;M/N;;2012-02-07;40063;Alpha;400;2012-02-08;White;;65 lbs;;HOLDING STRAY;Ride Home Free;12
22797;Terrier x poodle;;F;12-169639DI;2012-02-11;20081;Gypsy;200;2012-02-16;Grey/White;green;;;BROUGHT-IN;Redeemed;
22805;Pit Bull;;M;;2012-02-12;16;Tye;100;2012-03-17;Blue Brindle;;55;;BROUGHT-IN;Behavior;
22807;Beagle;;M/N;12-165156DI;2012-02-12;20078;Bob Bob;200;2012-02-13;tri color;;;;HOLDING STRAY;Redeemed;MA11
22812;Rabbit;;M;;2012-02-15;;;100;2012-02-15;Black/White;;;;BROUGHT-IN;Health;
22813;Lab;;M/N;;2012-02-15;40030;Coal;400;2012-02-15;Black;;;;BROUGHT-IN;Ride Home Free;
22816;Bichon;2012-02-22;M/N;12-172065-DA;2012-02-16;20030;Curley;200;2012-03-08;White;green;15lbs;;HOLDING STRAY;Sold;21
22818;Shetland Sheepdog;;M/N;12-169930DI - TU;2012-02-19;20081;Rocket;200;2012-02-20;Sable / white;;15 lbs;;HOLDING STRAY;Redeemed;15
22819;Lab;;F;12-169941DI;2012-02-20;20072;Jetta (aka Lucky);200;2012-02-20;Black;;65lbs;;BROUGHT-IN;Redeemed;Gray
22822;Shih Tzu mix;2012-02-29;F/S;12-171259DA;2012-02-20;20028;Emary;200;2012-03-01;White/Black;green;15lbs;;HOLDING STRAY;Sold;21
22823;Sheltie X;;F/S;12-169972DI;2012-02-21;20082;Tessa;200;2012-02-21;tan/white;;;;BROUGHT-IN;Redeemed;ACO 18
22828;Lab X;;M/N;12-170460DI-TB;2012-02-23;20059;Jackie;200;2012-02-24;Black;;85 lbs;;HOLDING STRAY;Redeemed;ks19
22829;Cockatiel;;X;12-171196DI - TU;2012-02-23;2000;Simon;200;2012-02-29;Yellow/orange;;1 lbs;;HOLDING STRAY;Redeemed;15
22830;GS Pointer;;F;;2012-02-24;17;Iris (new name);100;2012-03-02;Brown/White;green;30;;HOLDING STRAY;Transferred;3
22832;Lab;2012-02-29;M/N;12-172317DA-TB;2012-02-24;20080;Jock;200;2012-03-11;Yellow;blue;80;;TRANSFERRED;Sold;KE
22836;Rabbit;;F/S;;2012-02-25;0;Marilyn;100;2012-03-29;White body with black tip ears;;6 lbs;;HOLDING STRAY;Transferred;15
22847;Pit X;2012-05-31;M/N;12-189916DI;2012-02-29;20059;Monty;200;2012-06-13;Brown;yellow;45;;HOLDING STRAY;Sold;3
22848;Lab;2012-03-10;M/N;12-172672DA;2012-02-29;2001;Moose;200;2012-03-14;Yellow;blue/yel;60 lbs;;HOLDING STRAY;Sold;22
22849;Poodle Mix;;F;;2012-02-29;40027;Oreo;400;2012-02-29;Gray;;15lbs;;HOLDING STRAY;Ride Home Free;21
22853;Lab;;F/S;12-171954DI;2012-03-06;2006;Roxy;200;2012-03-07;Yellow;;30;;HOLDING STRAY;Redeemed;3
22855;Dachshund;;F;12-172287-DI- SM;2012-03-08;2006;Lotus;200;2012-03-09;Black (Grey Muzzle);;15 lbs;;HOLDING STRAY;Redeemed;22
22856;Husky X;2012-03-21;F;12-173685 - DA - SBH;2012-03-08;20038;Seska;200;2012-03-22;White;;7;;TRANSFERRED;Sold;KE
22857;Husky X;2012-03-21;M;;2012-03-08;83;Nanuq;200;2012-03-30;White;;7;;TRANSFERRED;Sold;KE
22862;Husky X Shep;2012-03-09;M/N;;2012-03-08;63;Spotz;200;2012-03-24;White/Tan;yellow;;;TRANSFERRED;Sold;KE
22863;Rottweiler;;M;;2012-03-08;10048;Rocky;100;2012-03-31;Black/Tan;;60 lbs;;COMPLAINT;Owner Request - Signed Over;22
22864;Maltese;;M;12-172294DI-TB;2012-03-08;20094;Toby;200;2012-03-10;White;;10 lbs;;HOLDING STRAY;Redeemed;15
22870;Shih Tzu;;F/S;;2012-03-11;0;Mozie;400;2012-03-11;Beige;;10 lbs;;HOLDING STRAY;Ride Home Free;15
22876;TerrierX;2012-03-15;F/S;12-174485-DA SM;2012-03-12;20026;Peppermint Patty (now Lulo);200;2012-03-30;Brn/White;;;;HOLDING STRAY;Sold;MA11
22878;Dacshund X;;F;12-172470DI;2012-03-12;20038;Coco;200;2012-03-12;Black & Tan;;;;BROUGHT-IN;Redeemed;MA 11
22881;Chihuahua X;;F;12172807DI;2012-03-14;20053;Luca;200;2012-03-15;Brown;;20 lbs;;HOLDING STRAY;Redeemed;ks19
22887;Rabbit (lop);;F/S;12-185035DA;2012-03-17;;Caramel;200;2012-05-05;brown and white;;3 lbs;;HOLDING STRAY;Sold;25
22891;Bichon Frise;;M;N/C;2012-03-18;2001;Snowflake;400;2012-03-18;White;;15 lbs;;HOLDING STRAY;Ride Home Free;30
22897;Terrier;;M;12-173852DI - HS;2012-03-20;20041;Hugo;200;2012-03-23;Tan;green;25;;BROUGHT-IN;Redeemed;
22899;Kerry Blue Terrier;;M/N;n/c;2012-03-20;40037;Murphy;400;2012-03-20;Black/Grey;;40 lbs;;HOLDING STRAY;Ride Home Free;22
22902;Shep x Lab X Collie;2012-03-25;F/S;sm;2012-03-21;20037;"Chimbala- ""Chimi""";200;2012-03-31;Brn/blk;yellow;50lbs;;TRANSFERRED;Sold;
22906;Poodle X;;F;;2012-03-22;6;Holly;400;2012-03-22;White;;40 lbs;;HOLDING STRAY;Ride Home Free;22
22914;Border Collie X;;F/S;12-174445DI;2012-03-27;20032;Dali;200;2012-03-29;Black/White;;60 lbs;;HOLDING STRAY;Redeemed;22
22920;Lab Mix;;M/N;11-201295DL;2012-03-28;40016;Jesen;400;2012-03-29;Blk;;65lbs;;HOLDING STRAY;Ride Home Free;21
22925;Shih Tzu;;M;12-175015DI;2012-04-02;20037;Snoopy;200;2012-04-02;Black and White;;15 lbs;;BROUGHT-IN;Redeemed;PD 25
22926;Pit X;;F/S;12-176455-DA -SM;2012-04-03;20060;Teela (Now Tikka);200;2012-04-18;Black;yellow;35;;BROUGHT-IN;Sold;
22927;Pit Bull;;F;12-175279DI;2012-04-03;20024;Astro;200;2012-04-04;Black & White;;30 lbs;;BROUGHT-IN;Redeemed;
22928;Budgie;;M;;2012-04-03;0;;100;2012-04-14;White/Black/Blue;;;;HOLDING STRAY;Transferred;33
22933;Retriever;;M/N;12-175390-DI SM;2012-04-05;20087;Max;200;2012-04-05;Yellow;;80;;HOLDING STRAY;Redeemed;ACO 23
22936;Lab;2012-04-22;F/S;12-190056DA;2012-04-05;3;Petunia;200;2012-06-13;Yellow;yellow;50 lbs;;BROUGHT-IN;Sold;22
22939;Newfoundland;;M/N;;2012-04-07;40004;Rufus;400;2012-04-07;Black;;100 lbs;;PATROL;Ride Home Free;12
22943;Beagle;;M/N;12-175574-DI SM;2012-04-08;20062;Pasha;200;2012-04-10;White brown Tan;;25 lbs;;HOLDING STRAY;Redeemed;ks19
22946;German Shepherd;2012-05-10;M/N;12186615;2012-04-09;20028;Tiger Jr;200;2012-05-17;Black/Brown;yellow;65;;HOLDING STRAY;Sold;30
22954;Chow;;M;;2012-04-14;10;Moko;100;2012-05-12;Black;blue;40;;HOLDING STRAY;Behavior;30
22956;Shih Tzu/Lhasa X;;F;n/c;2012-04-15;40011;Clover;400;2012-04-15;white, black/grey patches;;10lbs;;HOLDING STRAY;Ride Home Free;18
22957;Shih Tzu/Lhasa X;2012-04-28;M/N;12187573-DA   hs;2012-04-15;20044;Cola;200;2012-05-26;Brown;green;10lbs;;HOLDING STRAY;Sold;18
22962;Pug;;M;12-181301DI;2012-04-15;2005;Cheball;200;2012-05-01;Grey/Blk;green;10lbs;;POLICE-DAY;Redeemed;25
22965;Boston Terrier;;M/N;12-177059DI;2012-04-16;20079;Doug;200;2012-04-25;Black/White;yellow;25 lbs;;HOLDING STRAY;Redeemed;22
22969;Shih Tzu;;F/S;12-176458DI;2012-04-17;20037;Quita;200;2012-04-17;White/Grey;;8;;BROUGHT-IN;Redeemed;
22974;Lab;;M/N;12-176706-DI hs;2012-04-18;2003;Coal;200;2012-04-19;Black;;75 lbs;;HOLDING STRAY;Redeemed;ks19
22978;G.Shephard X;;M/N;12-176837DI - TU;2012-04-20;2005;Tucker;200;2012-04-20;Black/Tan;;50lbs;;HOLDING STRAY;Redeemed;25
22982;St. Bernard;2012-04-18;F;12-180941-DA  hs;2012-04-20;20041;Ophelia;200;2012-04-28;Wht/Tan/Blk;yellow;100;;TRANSFERRED;Sold;KE
22986;American Eskimo;;M;12-176881DI-TB;2012-04-21;20037;Bobbi;200;2012-04-22;Wht;;20lbs;;HOLDING STRAY;Redeemed;25
22987;Pit Bull X;;M/N;12-177582DI;2012-04-23;20037;Monty;200;2012-04-24;Black;;;;BROUGHT-IN;Redeemed;
22993;Beagle;;M;12-180523DI;2012-04-24;20011;Loco;200;2012-04-25;Tri-Colour;;;;HOLDING STRAY;Redeemed;
22994;Bichon X Poodle;;M/N;12-180972-DI  hs;2012-04-25;20080;Milou;200;2012-04-28;White;;15;;HOLDING STRAY;Redeemed;3
22999;Leopard Gecko;;X;;2012-04-27;10000;;100;2012-04-27;Brown/Black Spots;;;;BROUGHT-IN;Transferred;
23000;Newfie X Lab;;M/N;12-180954-DI - SM;2012-04-27;20003;Axel;200;2012-04-28;Black;;80 lbs;;COMPLAINT;Redeemed;15
23003;German Sheperd;;F;;2012-04-28;40004;Tulsa;400;2012-04-28;Black/Tan;;75 lbs;;HOLDING STRAY;Ride Home Free;12
23004;Yorkshire Terrier;;M/N;;2012-04-29;40004;Nathan;400;2012-04-29;Tan;;5 lbs;;HOLDING STRAY;Ride Home Free;12
23010;Jack russel terrier X;;M/N;;2012-05-01;40004;Gizmo;400;2012-05-01;black and grey;;15 lbs;;PATROL;Ride Home Free;12
23012;Pit Bull;;M/N;13-368266DI;2012-05-01;20016;Tyson;200;2013-07-04;Brown;;80;Adult;SEIZED;Redeemed;18
23017;Collie X;;F/S;;2012-05-02;4000;Jasper;400;2012-05-02;Tan/Brown;;50 lbs;;HOLDING STRAY;Ride Home Free;22
23018;Pit Bull X;;M;12-184895DI;2012-05-02;20035;Tigger;200;2012-05-03;Brindle/Tan;;75 lbs;;HOLDING STRAY;Redeemed;ks19
23019;Shih Tzu;;M;;2012-05-02;10062;TeD;100;2012-05-05;Tan/White;;10 lbs;;HOLDING STRAY;Health;22
23021;Pekingese X;;M/N;12-185250-DI  hs;2012-05-02;20074;Poo/Baby;200;2012-05-07;Orange/White;;;;BROUGHT-IN;Redeemed;
23025;Shepherd;2012-05-29;F/S;12-189522DA-TB;2012-05-04;20060;Lightening;200;2012-06-10;Blk/Tan;blue;70;;BROUGHT-IN;Sold;KE
23033;retriver;;M/N;n/c;2012-05-05;40080;autumn;400;2012-05-06;Golden;;;;BROUGHT-IN;Ride Home Free;MA11
23038;Nor Elkhound X;;F/S;SM;2012-05-07;40074;Fannie;400;2012-05-11;Black;;75 lbs;;POLICE-NIGHT;Ride Home Free;ks19
23040;Chi x Daschund;2012-05-27;F/S;12-187628DA;2012-05-08;2006;Tia;200;2012-05-28;Black;green;20 lbs;;PATROL;Sold;22
23042;Pigeon;;X;;2012-05-09;;;100;2012-05-16;White and Gray;;;;BROUGHT-IN;Transferred;
23044;Shiba Inu;;F;12-185678DI;2012-05-09;2005;Venus;200;2012-05-10;Tan;;25 lbs;;HOLDING STRAY;Redeemed;22
23045;Shiba Inu;;M/N;12-185680DI;2012-05-09;20072;Duke;200;2012-05-10;Tan & White;;;;HOLDING STRAY;Redeemed;Joy
23049;Rat;;F;;2012-05-10;0;;100;2012-05-26;Brn;;;;BROUGHT-IN;Transferred;KE
23051;Shepherd mix;;;12-185851-DI SM;2012-05-11;29;Sam;200;2012-05-11;Tan & black;;50;;HOLDING STRAY;Redeemed;3
23053;Retriever;;M;SM;2012-05-11;4005;Morley;400;2012-05-11;Red;;60 lbs;;HOLDING STRAY;Ride Home Free;15
23055;Terrier;;F/S;12-185955 DI-TB;2012-05-11;20026;Ruby;200;2012-05-12;Tan;;40 lbs;;HOLDING STRAY;Redeemed;15
23058;Rhodesian Ridgeback X;;M/N;12-185962;2012-05-12;20045;Milo;200;2012-05-13;brown and black;;80 lbs;;HOLDING STRAY;Redeemed;12
23060;Collie;;M/N;;2012-05-14;40053;Buddy;400;2012-05-14;Tan and White;;;;BROUGHT-IN;Ride Home Free;
23064;Pit bull terrier;;F/S;12-186479DI;2012-05-15;20081;Athena;200;2012-05-16;Tan and white;;80 lbs;;HOLDING STRAY;Redeemed;12
23066;Pit Bull;;F/S;12-186498DI;2012-05-15;20064;Gracie;200;2012-05-16;grey/white;;;;HOLDING STRAY;Redeemed;MA11
23068;Canary;;X;;2012-05-16;0;;200;2012-05-18;Orange/White;;;;COMPLAINT;Redeemed;
23069;Beagle;;F;12-186674-DI;2012-05-16;2005;Millie;200;2012-05-17;White/brown/black;;30 lbs;;HOLDING STRAY;Redeemed;ks19
23070;Shepherd X;;M/N;;2012-05-17;40038;Cooper;400;2012-05-17;Black and Tan;;50 lbs;;HOLDING STRAY;Ride Home Free;15
23088;NS Duck Toll. Retriever;;F;SM;2012-05-20;40010;Trina;400;2012-05-22;Red;;50 lbs;;HOLDING STRAY;Ride Home Free;23
23090;Mastiff X;;M;12-187230-DI  -hs;2012-05-22;20047;Bruiser;200;2012-05-23;Brindle;;100 lbs;;COMPLAINT;Redeemed;12
23093;Havanese X;;F;12-187649;2012-05-22;20010;Emi;200;2012-05-27;Black;;10 lbs;;HOLDING STRAY;Redeemed;22
23095;LH Dachshund;;M;12-187400-DI;2012-05-24;20079;Finnigan;200;2012-05-24;Red/Brown;;;;BROUGHT-IN;Redeemed;900
23096;Terrier X;;M;12-187385-DI;2012-05-24;20012;Raiden;200;2012-05-24;White/Black;;;;BROUGHT-IN;Redeemed;
23097;Shih-tzu;;M;;2012-05-25;40053;Bamby;400;2012-05-25;White/Tan;;15lbs;;HOLDING STRAY;Ride Home Free;21
23099;Pit Bull X;;M/N;;2012-05-25;94;Blaze;100;2013-02-08;Brindle;;70 lbs;;POLICE-EMERGENCY;Court Ordered;15
23100;Min Pin x Pug;;M;12-187599-DI  hs;2012-05-25;20070;Kane;200;2012-05-26;Dark Tan;;15lbs;;HOLDING STRAY;Redeemed;21
23101;Chi X Terrier;;F;12-187618-DI SM;2012-05-26;2000;Lily;200;2012-05-26;Wht/Blk;;6;;HOLDING STRAY;Redeemed;KS
23102;Rabbit - English Spot X;;M/N;;2012-05-26;10000;Cooper;100;2013-04-25;White and black;;5 lbs;;PATROL;Transferred;15
23104;Maltese X Poodle;;M/N;12-194694DA;2012-06-27;2004;Sam I am;200;2012-07-25;White;green;5  lbs;;HOLDING STRAY;Sold;12
23110;Retreiver;;M/N;;2012-05-28;40028;Tum Tum;400;2012-05-28;Blonde/White;;;;HOLDING STRAY;Ride Home Free;ACO 11
23111;Pigeon;;X;;2012-05-28;;;100;2012-05-28;Grey;;;;BROUGHT-IN;Transferred;
23115;Border Collie X;;M;;2012-05-30;4000;Casper;400;2012-05-30;Black/White;;50 lbs;;HOLDING STRAY;Ride Home Free;22
23117;Min Pin Mix;;M/N;12-188200DI;2012-05-30;20064;Brutus;200;2012-05-31;Brown;;20lbs;;HOLDING STRAY;Redeemed;21
23118;Husky X;;M/N;TU;2012-05-30;400;Rex;400;2012-05-31;Black/White;;80 lbs;;HOLDING STRAY;Ride Home Free;ks19
23120;Boxer;;F;12-188384-DI SM;2012-06-01;20064;Scarlette;200;2012-06-01;Tan;;25lbs;;POLICE-NIGHT;Redeemed;21
23124;Retriever X;;M/N;12-188706-DI  hs;2012-06-02;20030;Bronx;200;2012-06-03;Cream;;60 lbs;;HOLDING STRAY;Redeemed;15
23125;French Bulldog;;M;;2012-06-02;2005;;200;2012-06-04;Tan;;;;HOLDING STRAY;Redeemed;MA11
23129;Pomeranian;;M/N;;2012-06-05;20004;Tiger;200;2012-06-05;Tan;;13 lbs;;HOLDING STRAY;Redeemed;12
23131;Husky;;;;2012-06-05;4;Bingo;400;2012-06-05;grey/white;;;;HOLDING STRAY;Ride Home Free;MA11
23134;amer. Eskimo (shaved );;M/N;12-189056DI;2012-06-05;2001;Echo;200;2012-06-06;White;;;;HOLDING STRAY;Redeemed;MA11
23138;Toy Fox Terrier;;M;12-189320-DI SM;2012-06-06;20073;Tyson;200;2012-06-07;White / Black;;5 lbs;;HOLDING STRAY;Redeemed;ks19
23143;Collie;;M/N;;2012-06-09;0;Porter;400;2012-06-09;Black and White;;70 lbs;;PATROL;Ride Home Free;15
23147;Rabbit - Harlequin;;F;12-195980-DA-SM;2012-06-10;2000;Layla;200;2012-08-05;Grey & Tan;;;;BROUGHT-IN;Sold;
23151;French Bulldog;;M/N;12-189997DI;2012-06-12;20074;Wilbur;200;2012-06-13;White w/ Black;;25 lbs;;POLICE-EMERGENCY;Redeemed;33
23152;german Sheperd;;F/S;;2012-06-12;20;Lucy;400;2012-06-12;black/tan;;;;HOLDING STRAY;Ride Home Free;
23160;Maltese;;M;12-190456DI;2012-06-18;20050;Milo;200;2012-06-18;White;;;;BROUGHT-IN;Redeemed;
23165;Pitbull Mix;;M;;2012-06-20;77;Devil;400;2012-06-20;Brown/White;;75lbs;;POLICE-DAY;Ride Home Free;21
23167;Shih Tzu X;;F;12-190766DI;2012-06-20;20041;Molly;200;2012-06-20;White;;;;BROUGHT-IN;Redeemed;
23172;Min.Pin X;;M/N;;2012-06-21;40032;Happy;400;2012-06-21;Black/red;;10 lbs;;HOLDING STRAY;Ride Home Free;ks19
23180;Maltese X Terrier;2012-07-07;M/N;12-193814DA;2012-06-22;20041;Shakespeare;200;2012-07-17;White, tan markings;yellow;22 lbs;;HOLDING STRAY;Sold;23
23181;Lab X Bassett;2012-07-01;M/N;12-193399DA-;2012-06-22;20032;Louis;200;2012-07-14;Black;blue;60;;BROUGHT-IN;Sold;
23183;German Shepherd;;F;12-191341DG;2012-06-22;20030;Lulu;200;2012-06-22;Blk/Tan;;50lbs;;HOLDING STRAY;Redeemed;25
23190;Labrador Retriever;;F/S;12-191183-DI;2012-06-24;;Kiana;200;2012-06-24;Black;;50 LBS.;;HOLDING STRAY;Redeemed;11/26
23193;Bouvier;;M;n/c;2012-06-24;40030;Arnie;400;2012-06-24;Charcoal;;80lbs;;HOLDING STRAY;Ride Home Free;25
23195;chihuahua X;;F;12-191325-DI;2012-06-25;2002;Lily;200;2012-06-25;whit/black;;;;HOLDING STRAY;Redeemed;MA11
23197;American Bull Dog X;;F/S;;2012-06-25;40028;Tia;400;2012-06-25;White;;;;BROUGHT-IN;Ride Home Free;
23202;Pit Bull X;;F/S;12-191575-DI;2012-06-27;20078;Elouise;200;2012-06-27;Black/White;;;;HOLDING STRAY;Redeemed;ACO 22
23203;Pug;;M;12-192073DI;2012-06-27;20080;Prince;200;2012-07-03;Fawn;;15 lbs;;HOLDING STRAY;Redeemed;22
23204;Schnauzer;2012-07-07;M/N;12-192633DA-TB;2012-06-27;20062;Murphy;200;2012-07-08;Salt/Pepper;;20 lbs;;HOLDING STRAY;Sold;22
23205;Rotty X;;F;TU;2012-06-27;40035;Tia;400;2012-06-28;Black and Tan;;50;;HOLDING STRAY;Ride Home Free;3
23208;Husky X Shar Pei;2012-07-18;M;12-194938DA;2012-06-27;20021;Woofer;200;2012-07-26;Blk;;6;;TRANSFERRED;Sold;KE
23210;Malinois;;M;12-191749DI;2012-06-28;200;Hades;200;2012-06-28;Black/Tan;;;;BROUGHT-IN;Redeemed;
23211;Lab;;M/N;12-191750DI;2012-06-28;200;Sev;200;2012-06-28;Chocolate;;;;BROUGHT-IN;Redeemed;
23217;Chihuahua;;M/N;12-192550DI;2012-07-03;20010;Beauford;200;2012-07-06;Tan;;10;;POLICE-DAY;Redeemed;3 & 25
23222;Mastiff X;;M/N;12-192251DI;2012-07-03;20020;Tank;200;2012-07-04;Brindle;;100lbs;;POLICE-DAY;Redeemed;25
23223;JRT;;M/N;;2012-07-04;4000;Jack;400;2012-07-04;Black, White & Brown;;25;;HOLDING STRAY;Ride Home Free;3
23224;German Shepherd;;F;12-192510DI;2012-07-04;20085;Akira;200;2012-07-06;Black/Tan;;;;BROUGHT-IN;Redeemed;
23225;Min-Pin;;M/N;12-192302DI;2012-07-04;20030;Brutus;200;2012-07-04;Tan;;10;;COMPLAINT;Redeemed;3
23226;Spaniel X;;M/N;12-192422DI;2012-07-04;20038;Charley;200;2012-07-05;Tan/White;;25 lbs;;COMPLAINT;Redeemed;22
